Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 05:00 AM,2018,01,08,05,117.4,183,Unhealthy,159.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 06:00 AM,2018,01,08,06,98.7,173,Unhealthy,80.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 07:00 AM,2018,01,08,07,96.8,172,Unhealthy,95.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 08:00 AM,2018,01,08,08,109.9,179,Unhealthy,123.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 09:00 AM,2018,01,08,09,148.9,199,Unhealthy,188.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 10:00 AM,2018,01,08,10,141.9,196,Unhealthy,135.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 11:00 AM,2018,01,08,11,89.4,169,Unhealthy,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 12:00 PM,2018,01,08,12,59.2,153,Unhealthy,29.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 01:00 PM,2018,01,08,13,42.1,117,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 02:00 PM,2018,01,08,14,33.0,95,Moderate,24.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 03:00 PM,2018,01,08,15,35.0,99,Moderate,37.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 04:00 PM,2018,01,08,16,40.0,112,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 05:00 PM,2018,01,08,17,42.4,118,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 06:00 PM,2018,01,08,18,48.2,132,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 07:00 PM,2018,01,08,19,62.6,155,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 08:00 PM,2018,01,08,20,99.8,174,Unhealthy,137.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 09:00 PM,2018,01,08,21,117.8,183,Unhealthy,136.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 10:00 PM,2018,01,08,22,114.4,181,Unhealthy,111.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-08 11:00 PM,2018,01,08,23,103.2,176,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 12:00 AM,2018,01,09,00,88.1,168,Unhealthy,73.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 01:00 AM,2018,01,09,01,83.0,165,Unhealthy,78.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 02:00 AM,2018,01,09,02,79.0,163,Unhealthy,75.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 03:00 AM,2018,01,09,03,79.5,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 04:00 AM,2018,01,09,04,81.2,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 05:00 AM,2018,01,09,05,82.6,165,Unhealthy,84.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 06:00 AM,2018,01,09,06,93.0,170,Unhealthy,105.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 07:00 AM,2018,01,09,07,107.5,178,Unhealthy,124.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 08:00 AM,2018,01,09,08,120.1,184,Unhealthy,135.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 09:00 AM,2018,01,09,09,162.4,213,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 10:00 AM,2018,01,09,10,166.2,217,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 11:00 AM,2018,01,09,11,125.6,187,Unhealthy,85.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 12:00 PM,2018,01,09,12,92.3,170,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 01:00 PM,2018,01,09,13,65.6,156,Unhealthy,39.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 02:00 PM,2018,01,09,14,55.8,151,Unhealthy,46.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 03:00 PM,2018,01,09,15,59.9,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 04:00 PM,2018,01,09,16,76.9,162,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 05:00 PM,2018,01,09,17,63.9,155,Unhealthy,51.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 06:00 PM,2018,01,09,18,59.4,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 07:00 PM,2018,01,09,19,68.2,158,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 08:00 PM,2018,01,09,20,75.1,161,Unhealthy,82.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 09:00 PM,2018,01,09,21,114.0,181,Unhealthy,153.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 10:00 PM,2018,01,09,22,117.5,183,Unhealthy,121.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-09 11:00 PM,2018,01,09,23,122.7,186,Unhealthy,128.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 12:00 AM,2018,01,10,00,134.8,192,Unhealthy,147.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 01:00 AM,2018,01,10,01,117.4,183,Unhealthy,100.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 02:00 AM,2018,01,10,02,104.7,176,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 03:00 AM,2018,01,10,03,89.3,168,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 04:00 AM,2018,01,10,04,91.6,170,Unhealthy,94.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 05:00 AM,2018,01,10,05,89.3,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 06:00 AM,2018,01,10,06,91.1,169,Unhealthy,93.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 07:00 AM,2018,01,10,07,113.5,181,Unhealthy,136.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 08:00 AM,2018,01,10,08,149.8,200,Unhealthy,186.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 09:00 AM,2018,01,10,09,191.4,242,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 10:00 AM,2018,01,10,10,223.2,273,Very Unhealthy,255.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 11:00 AM,2018,01,10,11,195.1,245,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 12:00 PM,2018,01,10,12,140.5,195,Unhealthy,86.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 01:00 PM,2018,01,10,13,113.7,181,Unhealthy,87.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 02:00 PM,2018,01,10,14,93.8,171,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 03:00 PM,2018,01,10,15,80.9,164,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 04:00 PM,2018,01,10,16,63.9,155,Unhealthy,47.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 05:00 PM,2018,01,10,17,56.9,152,Unhealthy,50.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 06:00 PM,2018,01,10,18,57.9,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 07:00 PM,2018,01,10,19,78.4,163,Unhealthy,99.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 08:00 PM,2018,01,10,20,110.2,179,Unhealthy,142.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 09:00 PM,2018,01,10,21,149.1,199,Unhealthy,188.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 10:00 PM,2018,01,10,22,149.5,200,Unhealthy,150.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-10 11:00 PM,2018,01,10,23,135.7,192,Unhealthy,122.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 12:00 AM,2018,01,11,00,118.8,184,Unhealthy,102.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 01:00 AM,2018,01,11,01,103.4,176,Unhealthy,88.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 02:00 AM,2018,01,11,02,103.2,176,Unhealthy,103.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 03:00 AM,2018,01,11,03,98.1,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 04:00 AM,2018,01,11,04,95.0,171,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 05:00 AM,2018,01,11,05,93.5,171,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 06:00 AM,2018,01,11,06,92.7,170,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 07:00 AM,2018,01,11,07,103.8,176,Unhealthy,115.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 08:00 AM,2018,01,11,08,127.4,188,Unhealthy,151.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 09:00 AM,2018,01,11,09,154.7,205,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 10:00 AM,2018,01,11,10,140.8,195,Unhealthy,127.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 11:00 AM,2018,01,11,11,122.4,186,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 12:00 PM,2018,01,11,12,96.2,172,Unhealthy,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 01:00 PM,2018,01,11,13,82.6,165,Unhealthy,69.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 02:00 PM,2018,01,11,14,82.7,165,Unhealthy,83.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 03:00 PM,2018,01,11,15,78.3,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 04:00 PM,2018,01,11,16,69.6,158,Unhealthy,61.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 05:00 PM,2018,01,11,17,62.8,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 06:00 PM,2018,01,11,18,69.4,158,Unhealthy,76.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 07:00 PM,2018,01,11,19,80.2,164,Unhealthy,91.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 08:00 PM,2018,01,11,20,111.6,180,Unhealthy,143.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 09:00 PM,2018,01,11,21,137.2,193,Unhealthy,163.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 10:00 PM,2018,01,11,22,127.6,188,Unhealthy,118.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-11 11:00 PM,2018,01,11,23,128.3,189,Unhealthy,129.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 12:00 AM,2018,01,12,00,142.6,196,Unhealthy,157.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 01:00 AM,2018,01,12,01,136.3,193,Unhealthy,130.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 02:00 AM,2018,01,12,02,115.6,182,Unhealthy,95.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 03:00 AM,2018,01,12,03,103.3,176,Unhealthy,91.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 04:00 AM,2018,01,12,04,102.6,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 05:00 AM,2018,01,12,05,95.3,172,Unhealthy,88.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 06:00 AM,2018,01,12,06,99.9,174,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 07:00 AM,2018,01,12,07,109.6,179,Unhealthy,121.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 08:00 AM,2018,01,12,08,120.3,184,Unhealthy,133.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 09:00 AM,2018,01,12,09,174.3,225,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 10:00 AM,2018,01,12,10,189.6,240,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 11:00 AM,2018,01,12,11,180.8,231,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 12:00 PM,2018,01,12,12,126.4,188,Unhealthy,72.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 01:00 PM,2018,01,12,13,103.2,176,Unhealthy,80.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 02:00 PM,2018,01,12,14,91.0,169,Unhealthy,79.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 03:00 PM,2018,01,12,15,72.5,160,Unhealthy,54.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 04:00 PM,2018,01,12,16,64.2,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 05:00 PM,2018,01,12,17,56.1,151,Unhealthy,48.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 06:00 PM,2018,01,12,18,55.5,151,Unhealthy,55.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 07:00 PM,2018,01,12,19,59.7,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 08:00 PM,2018,01,12,20,73.8,160,Unhealthy,88.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 09:00 PM,2018,01,12,21,116.4,182,Unhealthy,159.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 10:00 PM,2018,01,12,22,155.2,206,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-12 11:00 PM,2018,01,12,23,162.1,212,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 12:00 AM,2018,01,13,00,161.0,211,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 01:00 AM,2018,01,13,01,146.0,198,Unhealthy,131.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 02:00 AM,2018,01,13,02,126.5,188,Unhealthy,107.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 03:00 AM,2018,01,13,03,109.2,179,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 04:00 AM,2018,01,13,04,103.6,176,Unhealthy,98.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 05:00 AM,2018,01,13,05,96.8,172,Unhealthy,90.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 06:00 AM,2018,01,13,06,97.4,173,Unhealthy,98.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 07:00 AM,2018,01,13,07,100.7,174,Unhealthy,104.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 08:00 AM,2018,01,13,08,126.3,188,Unhealthy,152.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 09:00 AM,2018,01,13,09,165.6,216,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 10:00 AM,2018,01,13,10,190.3,240,Very Unhealthy,215.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 11:00 AM,2018,01,13,11,201.6,252,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 12:00 PM,2018,01,13,12,157.8,208,Very Unhealthy,114.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 01:00 PM,2018,01,13,13,107.9,178,Unhealthy,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 02:00 PM,2018,01,13,14,88.9,168,Unhealthy,70.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 03:00 PM,2018,01,13,15,67.4,157,Unhealthy,46.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 04:00 PM,2018,01,13,16,54.7,148,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 05:00 PM,2018,01,13,17,47.3,130,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 06:00 PM,2018,01,13,18,50.1,137,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 07:00 PM,2018,01,13,19,51.0,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 08:00 PM,2018,01,13,20,48.5,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 09:00 PM,2018,01,13,21,62.7,155,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 10:00 PM,2018,01,13,22,97.3,173,Unhealthy,132.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-13 11:00 PM,2018,01,13,23,91.6,170,Unhealthy,86.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 12:00 AM,2018,01,14,00,100.3,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 01:00 AM,2018,01,14,01,94.1,171,Unhealthy,88.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 02:00 AM,2018,01,14,02,76.5,162,Unhealthy,59.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 03:00 AM,2018,01,14,03,67.2,157,Unhealthy,58.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 04:00 AM,2018,01,14,04,59.6,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 05:00 AM,2018,01,14,05,61.8,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 06:00 AM,2018,01,14,06,62.9,155,Unhealthy,64.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 07:00 AM,2018,01,14,07,69.9,158,Unhealthy,77.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 08:00 AM,2018,01,14,08,109.9,179,Unhealthy,150.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 09:00 AM,2018,01,14,09,155.5,206,Very Unhealthy,201.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 10:00 AM,2018,01,14,10,185.7,236,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 11:00 AM,2018,01,14,11,168.8,219,Very Unhealthy,152.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 12:00 PM,2018,01,14,12,127.4,188,Unhealthy,86.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 01:00 PM,2018,01,14,13,79.2,163,Unhealthy,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 02:00 PM,2018,01,14,14,55.1,149,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 03:00 PM,2018,01,14,15,55.5,151,Unhealthy,56.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 04:00 PM,2018,01,14,16,54.2,147,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 05:00 PM,2018,01,14,17,49.6,136,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 06:00 PM,2018,01,14,18,51.3,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 07:00 PM,2018,01,14,19,53.1,144,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 08:00 PM,2018,01,14,20,55.0,149,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 09:00 PM,2018,01,14,21,71.0,159,Unhealthy,87.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 10:00 PM,2018,01,14,22,84.9,166,Unhealthy,99.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-14 11:00 PM,2018,01,14,23,102.9,175,Unhealthy,121.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 12:00 AM,2018,01,15,00,100.4,174,Unhealthy,98.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 01:00 AM,2018,01,15,01,95.7,172,Unhealthy,91.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 02:00 AM,2018,01,15,02,84.8,166,Unhealthy,74.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 03:00 AM,2018,01,15,03,67.9,157,Unhealthy,51.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 04:00 AM,2018,01,15,04,67.9,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 05:00 AM,2018,01,15,05,66.4,157,Unhealthy,65.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 06:00 AM,2018,01,15,06,69.7,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 07:00 AM,2018,01,15,07,80.8,164,Unhealthy,92.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 08:00 AM,2018,01,15,08,124.9,187,Unhealthy,169.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 09:00 AM,2018,01,15,09,165.4,216,Very Unhealthy,206.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 10:00 AM,2018,01,15,10,187.7,238,Very Unhealthy,210.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 11:00 AM,2018,01,15,11,183.8,234,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Embassy Kathmandu,PM2.5 - Principal,2018-01-15 12:00 PM,2018,01,15,12,120.4,185,Unhealthy,57.0,UG/M3,1 Hr,Valid
